Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
2.3999904,3.398053460599243e-05,3.376909291922013e-05,9.281059161395214e-06,2.787453274853023e-05,-4.035587695891488e-06,9.547025009128486e-06,-0.001879686884719323,0.0007679191143690727,-0.00363148866841739,30.067233,4774101.111,168.780708798,733.029127572,168.748442870575,0.000381682905855385,3.300104684548074,-0.000391667363470849,-2.428634546719488e-06,-1.173210681315595e-05,-0.05208375623261752,0.004252492652636164,0.0002794265110281913,0.6295144427035776,0.08351492616872525,-32.19997840507193,168.7484428705746,0.0003816829059150476,3.300104684548055,-89.97919086717694,723.0551316437917,-80.166849029595,147.9700940884705,-12.84738241499323,-80.16684903207373,-158.5985623858496,-57.73580923567714,-0.002059727622393481, 2095.644695,-10.78158389, 13.55523616,-10.78158389, 1505.005677, 3.980585917, 13.55523616, 3.980585917, 3150.352921,77.07979216,2479.96901,45.4894847576787,4.227472181255457,35.42671655931127,4000.0186691582,4000.001451478,-0.1862260394524229,1.12104674586843,199.9996276039483,-0.1736520953706198,-0.009352010268150419,-0.003299098760104981,0.9847571302795548,0.08681049970218523,0.9671773721664406,-0.01635370160918462,-0.2382528580441684,0.08682266111093924,0.9671782056765938,-0.01630433240498184,-0.2382484265259837,1.1203538699939,0.00012956942636985,59.468590649375,59.636684807912,17.912863332751,10091549.67855955,3263121.82074743,17982873.28644934,10091882.75547242,3262091.565494747,17982873.28644934,0.0058492803879214,4000.001451478,0,3.493652,0.863370585,3.50060005,22312576.2,200.584383,3.50060005,0.0069480427,0,1,0.0069480427,0,0.00325025754,0.0975076666,0.348,0,0.0975070776,0.243767694,0.243768152,0,0,0.00153398437,-1,-0.162502744,0,200.01436,-200.01436,360,30,0.5235,0.501483387,0.504733645,0,0,0,-0.00145147802,-0.308435685,-0.0286844784,-0.030744206,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000442768,3.82138,249.421,2275.88,129.984,129.984,59.468589712039936,17.9128646897466837,20877525.7502131984,-0.0018796868847193234
2.49999,3.684179019571318e-05,3.327916280280543e-05,1.02231194278804e-05,2.948293533502352e-05,-5.955267600435715e-06,9.2588349774157e-06,-0.001876825403429951,0.0007674289925306326,-0.003630546765448937,30.06721839,4774099.941,168.780668334,733.030183369,168.7484024216424,0.0003814207105836687,3.30010354682183,-0.0004172873820131873,-2.988709604717643e-06,-1.113824101395267e-05,-0.05210751346161047,0.004251641095812886,0.0002897593649571206,0.6295166176694966,0.08351497211795171,-32.19997571568793,168.748402421642,0.0003814207106433311,3.300103546821811,-89.9844004087973,723.0555568510514,-80.16682056587517,147.9700635589373,-12.84738006997303,-80.16682056852997,-158.5985506721132,-57.73572312012863,-0.002205941867900574, 2095.641474,-10.78158135, 13.55525054,-10.78158135, 1505.005455, 3.980610125, 13.55525054, 3.980610125, 3150.349836,77.07975777,2479.967903,45.48948363737908,4.227474067734948,35.42670586140348,4000.0188824795,4000.00166477,-0.1862224703363169,1.121096264075101,199.9996016533895,-0.1736518720274415,-0.009352441967303664,-0.003299140996864377,0.9847571654229502,0.08681047242535438,0.9671773816784269,-0.01635371460152621,-0.2382528284792972,0.08682350249588942,0.9671782746292995,-0.01630081902344733,-0.2382480804018374,1.1203537523251,0.00012948045030523,59.468547124331,59.636641424813,17.912832142869,10091540.680416,3263194.125992632,17982865.26979792,10091897.55242113,3262090.280761762,17982865.26979792,0.0062670861299158,4000.00166477,0,3.49365155,0.863370578,3.50059958,22312559.3,200.584356,3.50059958,0.00694803114,0,1,0.00694803114,0,0.00325019525,0.0975057928,0.348,0,0.0975051541,0.243762885,0.243763382,0,0,0.00153398437,-1,-0.162498779,0,200.014334,-200.014334,360,30,0.5235,0.502557147,0.505807343,0,0,0,-0.00166476996,-0.279232427,-0.0259685788,-0.0281745206,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000442554,3.82138,249.421,2275.88,129.984,129.984,59.4685461869971945,17.9128334998654246,20877525.7969569564,-0.00187682540342995062
2.5999896,3.985997576461028e-05,3.259169376654913e-05,1.113543766605373e-05,3.099570879987742e-05,-7.982917448024111e-06,8.956490302417866e-06,-0.001873806994654247,0.0007667413162304,-0.003629634606332451,30.06720286,4774098.698,168.780625319,733.031239287,168.7483594191037,0.0003811152449504362,3.300102469936149,-0.0004427373085220676,-3.284451803656219e-06,-1.056813255928546e-05,-0.05213138716463739,0.004250522811140911,0.0002995627125237377,0.6295189189401934,0.08351502019584836,-32.19997246920931,168.7483594191034,0.0003811152450100985,3.30010246993613,-89.98961233199273,723.0559819598744,-80.16679109528673,147.9700306588244,-12.84737778535282,-80.16679109811741,-158.5985364868681,-57.73563633315631,-0.002351875187491803, 2095.638254,-10.78157882, 13.55526491,-10.78157882, 1505.005234, 3.980634333, 13.55526491, 3.980634333, 3150.346752,77.07972337,2479.966797,45.48948251707849,4.227475954216058,35.42669516348653,4000.0191103965,4000.0018926535,-0.1862186060039303,1.121145724618014,199.9995757959789,-0.1736516494606327,-0.009352873615619024,-0.003299180616684235,0.9847572004384478,0.08681044285700043,0.9671773912789279,-0.01635372903150201,-0.2382527992913605,0.08682434158796873,0.9671783436578411,-0.0162973070792558,-0.238247734651791,1.1203536722554,0.00012937678721068,59.468503599291,59.636598041716,17.912800953075,10091531.68175138,3263266.431280351,17982857.25314939,10091912.34936667,3262088.996029007,17982857.25314939,0.0066848918719102,4000.0018926535,-3.2462306684475e-09,3.4936511,0.86337057,3.50059912,22312542.4,200.584329,3.50059912,0.00694801796,0,1,0.00694801796,0,0.0032501278,0.0975037642,0.348,0,0.097503073,0.243757683,0.243758219,0,0,0.00153398437,-1,-0.16249451,0,200.014308,-200.014308,360,30,0.5235,0.50357854,0.506828668,0,0,0,-0.00189265351,-0.252829234,-0.023513085,-0.0258649602,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000442284,3.82138,249.421,2275.88,129.983,129.983,59.4685026619582047,17.9128023100711005,20877525.8437153548,-0.0018738069946542472
2.6999892,4.302322374859852e-05,3.169924148637426e-05,1.20181434948461e-05,3.236611481888612e-05,-1.004917068777316e-05,8.673730742740998e-06,-0.001870643527275298,0.0007658486400791001,-0.003628752060970495,30.06718641,4774097.381,168.780579769,733.032295306,168.7483138803802,0.0003807932201187469,3.300101450715729,-0.0004680088831218177,-3.312185144349611e-06,-1.003535884791518e-05,-0.05215537421754668,0.004249131219476787,0.0003088265264139523,0.6295213430195751,0.08351506664242515,-32.19996865753434,168.7483138803798,0.000380793220178409,3.30010145071571,-89.99482664823785,723.0564069432606,-80.16676067124416,147.9699953766517,-12.8473755880619,-80.16676067425047,-158.598519840542,-57.7355488968578,-0.002497471776536475, 2095.635033,-10.78157628, 13.55527929,-10.78157628, 1505.005012, 3.980658541, 13.55527929, 3.980658541, 3150.343667,77.07968897,2479.96569,45.48948139677693,4.227477840698779,35.42668446556042,4000.0193528943,4000.0021351255,-0.1862144313240597,1.121195107333506,199.9995500287857,-0.1736514276437857,-0.009353305062828767,-0.003299217458744114,0.984757235332671,0.08681041085982431,0.9671774009379752,-0.01635374492066974,-0.2382527706505583,0.08682517824989272,0.9671784127322672,-0.0162937965939659,-0.2382473894460781,1.1203536285913,0.00012926750466957,59.468460074255,59.636554658624,17.912769763367,10091522.68256545,3263338.736610576,17982849.23650386,10091927.1463088,3262087.711296479,17982849.23650386,0.0071026976139046,4000.0021351255,0,3.49365065,0.863370563,3.50059865,22312525.4,200.584303,3.50059865,0.00694800321,0,1,0.00694800321,0,0.00325005494,0.0975015728,0.348,0,0.0975008266,0.243752067,0.243752645,0,0,0.00153398437,-1,-0.162489926,0,200.014282,-200.014282,360,30,0.5235,0.504550119,0.507800174,0,0,0,-0.00213512546,-0.228961034,-0.0212933452,-0.023790817,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441988,3.82138,249.421,2275.88,129.983,129.983,59.4684591369236699,17.9127711203640771,20877525.8904883638,-0.00187064352727529803
2.7999888,4.63159154645421e-05,3.060026265947312e-05,1.287471573555496e-05,3.356748260149469e-05,-1.210789229198076e-05,8.443428483701164e-06,-0.001867350621321992,0.0007647494198017037,-0.003627895650030463,30.06716906,4774095.991,168.780531703,733.033351407,168.7482658237159,0.0003804812185528306,3.300100485580373,-0.0004930939246284849,-3.07895914426759e-06,-9.535342087474419e-06,-0.05217947163035319,0.004247460233875344,0.000317539870717809,0.6295238864175711,0.08351510782341709,-32.19996427178913,168.7482658237155,0.0003804812186124924,3.300100485580353,-90.00004336872904,723.0568317735663,-80.16672934826302,147.9699577012163,-12.84737350567313,-80.1667293514448,-158.5985007441762,-57.73546083402823,-0.0026426749137336, 2095.631813,-10.78157375, 13.55529366,-10.78157375, 1505.004791, 3.980682748, 13.55529366, 3.980682748, 3150.340582,77.07965458,2479.964583,45.48948027647444,4.227479727183109,35.42667376762521,4000.0196099393,4000.002392134,-0.1862099325375347,1.121244391603885,199.9995243490475,-0.1736512065520536,-0.009353736152679239,-0.003299251373340265,0.9847572701119885,0.08681037630841761,0.9671774106235902,-0.01635376228948252,-0.2382527427309981,0.08682601235627044,0.9671784818206166,-0.01629028758803227,-0.2382470449588409,1.1203536199968,0.00012916162658439,59.468416549225,59.636511275536,17.912738573747,10091513.68285797,3263411.04198329,17982841.21986142,10091941.94324729,3262086.426564164,17982841.21986142,0.007520503355899,4000.002392134,0,3.4936502,0.863370554,3.50059819,22312508.5,200.584276,3.50059819,0.00694798693,0,1,0.00694798693,0,0.00324997642,0.0974992115,0.348,0,0.097498408,0.24374602,0.243746642,0,0,0.00153398437,-1,-0.162485021,0,200.014257,-200.014257,360,30,0.5235,0.505474313,0.508724289,0,0,0,-0.00239213398,-0.207387975,-0.0192870532,-0.0219297282,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441698,3.82138,249.421,2275.88,129.982,129.982,59.4684156118942653,17.9127399307446886,20877525.9372759536,-0.00186735062132199195
2.8999884,4.972061962176397e-05,2.929676794646418e-05,1.37118134485389e-05,3.459118945641451e-05,-1.413524457695533e-05,8.295818056376123e-06,-0.001863945709422674,0.0007634456652086492,-0.003627058713920318,30.0671508,4774094.529,168.780481139,733.03440757,168.748215268173,0.0003802046428251771,3.30009957176982,-0.0005179842584116523,-2.601958411299621e-06,-9.05692533592628e-06,-0.05220367444103147,0.004245505029811802,0.0003256949901135897,0.6295265458582766,0.08351514036776386,-32.19995930698528,168.7482152681727,0.0003802046428848388,3.300099571769801,-90.00526250427492,723.0572564225985,-80.16669718181286,147.9699176217019,-12.84737156630759,-80.16669718516998,-158.5984792094665,-57.73537216810345,-0.002787427155322764, 2095.628592,-10.78157121, 13.55530804,-10.78157121,  1505.00457, 3.980706957, 13.55530804, 3.980706957, 3150.337498,77.07962018,2479.963477,45.48947915617099,4.227481613669039,35.42666306968091,4000.0198814645,4000.0026636338,-0.1862050975355404,1.121293556840178,199.9994987544979,-0.1736509861649846,-0.009354166726648251,-0.003299282225035559,0.9847573047819674,0.08681033909241759,0.9671774203025217,-0.01635378115910582,-0.2382527157064188,0.08682684379675906,0.9671785508896557,-0.01628678008262242,-0.2382467013638542,1.1203536454085,0.00012906777633045,59.4683730242,59.636467892453,17.912707384216,10091504.6826287,3263483.347398478,17982833.20322214,10091956.74018189,3262085.141832051,17982833.20322214,0.0079383090978934,4000.0026636338,3.2462307333611e-09,3.49364976,0.863370546,3.50059772,22312491.6,200.58425,3.50059772,0.00694796916,0,1,0.00694796916,0,0.00324989204,0.0974966739,0.348,0,0.0974958112,0.243739528,0.243740195,0,0,0.00153398437,-1,-0.162479789,0,200.014231,-200.014231,360,30,0.5235,0.506353434,0.509603326,0,0,0,-0.00266363376,-0.187893027,-0.0174740254,-0.0202614525,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441444,3.82138,249.422,2275.88,129.982,129.982,59.4683720868706231,17.9127087412132653,20877525.9840780683,-0.00186394570942267392
2.999988,5.321973228167615e-05,2.779234707718356e-05,1.453893942668161e-05,3.54429205793676e-05,-1.612368821655194e-05,8.256969742975425e-06,-0.001860446396825108,0.0007619409653183283,-0.003626231749302505,30.06713164,4774092.995,168.780428098,733.035463773,168.7481622336336,0.0003799867512164212,3.30009870764961,-0.0005426716596734771,-1.907349906959954e-06,-8.589134147030109e-06,-0.05222797532718104,0.004243262134729697,0.0003332881714506186,0.6295293183694972,0.08351516128931166,-32.19995376296183,168.7481622336332,0.0003799867512760828,3.300098707649591,-90.0104840650687,723.0576808617514,-80.16666422793544,147.9698751279064,-12.84736979849974,-80.16666423146756,-158.5984552487924,-57.73528292310142,-0.00293167079540213, 2095.625372,-10.78156868, 13.55532242,-10.78156868, 1505.004348, 3.980731165, 13.55532242, 3.980731165, 3150.334413,77.07958579,2479.96237,45.48947803586658,4.227483500156564,35.42665237172757,4000.0201674551,4000.0029495924,-0.1861999159566431,1.121342582743275,199.999473243669,-0.1736507664691339,-0.009354596626033551,-0.003299309893913714,0.9847573393468895,0.08681029911804522,0.967177429940666,-0.01635380155357117,-0.2382526897477813,0.0868276724776018,0.9671786199052986,-0.0162832741017705,-0.2382463588321146,1.1203537041397,0.00012899384937227,59.468329499182,59.636424509377,17.912676194772,10091495.68187739,3263555.652856121,17982825.18658613,10091971.53711236,3262083.857100123,17982825.18658613,0.0083561148398878,4000.0029495924,3.2462307549989e-09,3.49364931,0.863370537,3.50059726,22312474.7,200.584223,3.50059726,0.00694794994,0,1,0.00694794994,0,0.0032498016,0.0974939548,0.348,0,0.097493031,0.243732578,0.243733291,0,0,0.00153398437,-1,-0.162474227,0,200.014205,-200.014205,360,30,0.5235,0.50718968,0.510439481,0,0,0,-0.00294959243,-0.170279808,-0.0158359981,-0.0187676689,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441256,3.82138,249.422,2275.88,129.981,129.981,59.4683285618534541,17.9126775517701269,20877526.0308946744,-0.00186044639682510769
3.0999876,5.679671950642592e-05,2.609085430534553e-05,1.536796763722449e-05,3.613862303103484e-05,-1.807521321641162e-05,8.347637936582991e-06,-0.001856869218738604,0.0007602391738178184,-0.003625402881655733,30.06711159,4774091.39,168.7803726,733.036519995,168.748106740807,0.0003798478300556241,3.300097892526537,-0.000567147804376722,-1.028691606605459e-06,-8.124296229539141e-06,-0.05225236497706298,0.004240729183689673,0.0003403191231967639,0.6295322013081829,0.08351516808761661,-32.1999476436327,168.7481067408067,0.0003798478301152854,3.300097892526518,-90.01570806046634,723.0581050621295,-80.1666305428628,147.9698302104642,-12.84736823107264,-80.16663054656978,-158.5984288752402,-57.73519312357216,-0.003075348320995097, 2095.622152,-10.78156614, 13.55533679,-10.78156614, 1505.004127, 3.980755373, 13.55533679, 3.980755373, 3150.331328,77.07955139,2479.961263,45.48947691556123,4.22748538664568,35.42664167376521,4000.0204678364,4000.0032499452,-0.1861943791385905,1.12139144939665,199.9994478161555,-0.1736505474603243,-0.009355025692815086,-0.003299334275327075,0.9847573738093442,0.08681025630830329,0.9671774395032531,-0.01635382350202146,-0.2382526650222863,0.08682849832182586,0.9671786888327947,-0.01627976967462253,-0.2382460175308591,1.1203537958177,0.00012894673229843,59.468285974171,59.636381126306,17.912645005417,10091486.68060381,3263627.958356197,17982817.16995345,10091986.33403846,3262082.572368362,17982817.16995345,0.0087739205818821,4000.0032499452,0,3.49364887,0.863370527,3.5005968,22312457.8,200.584196,3.5005968,0.00694792926,0,1,0.00694792926,0,0.00324970496,0.0974910494,0.348,0,0.0974900634,0.243725158,0.243725919,0,0,0.00153398437,-1,-0.16246833,0,200.01418,-200.01418,360,30,0.5235,0.507985141,0.511234846,0,0,0,-0.00324994523,-0.15437062,-0.0143564455,-0.0174317938,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441158,3.82139,249.422,2275.88,129.981,129.981,59.4682850368433975,17.9126463624155861,20877526.0777257048,-0.00185686921873860376
3.1999872,6.043698223563615e-05,2.419571881623495e-05,1.621257436028984e-05,3.670110734327385e-05,-1.99959433270585e-05,8.582522013653874e-06,-0.00185322877545518,0.0007583437194681457,-0.003624558434138054,30.06709067,4774089.715,168.780314666,733.037576215,168.7480488112412,0.0003798045398131222,3.300097126289302,-0.0005914042343632131,-5.0463570683279e-09,-7.658499207252589e-06,-0.05227683282185502,0.004237904509365009,0.0003467896349569344,0.6295351923504461,0.08351515882251967,-32.19994095541343,168.7480488112408,0.0003798045398727834,3.300097126289282,-90.02093449882385,723.0585289946398,-80.16659618274097,147.9697828610084,-12.8473668930473,-80.16659618662257,-158.5984001026205,-57.73510279456103,-0.003218402743211612, 2095.618931,-10.78156361, 13.55535117,-10.78156361, 1505.003906, 3.980779581, 13.55535117, 3.980779581, 3150.328244,77.07951699,2479.960157,45.48947579525495,4.227487273136378,35.42663097579387,4000.0207825564,4000.0035646371,-0.1861884799646832,1.121440137257449,199.9994224728259,-0.1736503291454524,-0.009355453769805181,-0.003299355278580204,0.9847574081699151,0.0868102106021533,0.9671774489549096,-0.01635384704081559,-0.238252641693274,0.08682932126841941,0.9671787576367902,-0.01627626683754115,-0.2382456776234637,1.1203539202618,0.00012893208083945,59.468242449168,59.636337743244,17.912613816151,10091477.67880771,3263700.263898679,17982809.15332418,10092001.13095994,3262081.287636748,17982809.15332418,0.0091917263238765,4000.0035646371,0,3.49364842,0.863370517,3.50059633,22312440.9,200.58417,3.50059633,0.00694790712,0,1,0.00694790712,0,0.003249602,0.0974879542,0.348,0,0.0974869048,0.243717262,0.243718071,0,0,0.00153398437,-1,-0.162462099,0,200.014155,-200.014155,360,30,0.5235,0.508741808,0.51199141,0,0,0,-0.00356463712,-0.140004671,-0.013020414,-0.0162388167,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441173,3.82139,249.422,2275.88,129.98,129.98,59.4682415118411498,17.9126151731499377,20877526.1245711111,-0.00185322877545517984
3.2999868,6.41284115211256e-05,2.210970558632696e-05,1.708761391921796e-05,3.7157334750956e-05,-2.189266732014573e-05,8.969924265485882e-06,-0.001849537177116481,0.0007562573669549231,-0.003623683551857463,30.06706887,4774087.969,168.78025432,733.038632412,168.7479884673377,0.0003798694580492423,3.300096409061737,-0.0006154323299998321,1.121061313072436e-06,-7.190923824396123e-06,-0.05230136765774951,0.004234786751563746,0.0003527024067686568,0.6295382894736334,0.08351513216071205,-32.19993370585117,168.7479884673373,0.0003798694581089034,3.300096409061718,-90.02616338740347,723.0589526300411,-80.16656120348183,147.9697330722646,-12.84736581359252,-80.16656120753784,-158.5983689454832,-57.73501196159019,-0.003360777777902779, 2095.615711,-10.78156107, 13.55536554,-10.78156107, 1505.003684, 3.980803789, 13.55536554, 3.980803789, 3150.325159,77.0794826,2479.95905,45.48947467494772,4.227489159628656,35.42662027781357,4000.0211115554,4000.0038936001,-0.1861822126395971,1.121488627100532,199.999397215975,-0.1736501115437781,-0.009355880700502948,-0.003299372824931024,0.9847574424269581,0.08681016195295649,0.9671774582596869,-0.01635387221531339,-0.2382526199205537,0.08683014127077229,0.9671788262813579,-0.01627276563589044,-0.2382453392697733,1.1203540773653,0.00012895416471143,59.468198924173,59.636294360189,17.912582626974,10091468.67648885,3263772.569483539,17982801.13669837,10092015.92787657,3262080.002905253,17982801.13669837,0.0096095320658709,4000.0038936001,0,3.49364798,0.863370506,3.50059587,22312423.9,200.584143,3.50059587,0.00694788347,0,1,0.00694788347,0,0.00324949262,0.0974846662,0.348,0,0.0974835524,0.243708881,0.243709739,0,0,0.00153398437,-1,-0.16245553,0,200.014129,-200.014129,360,30,0.5235,0.509461572,0.512711064,0,0,0,-0.00389360012,-0.127036462,-0.0118143722,-0.01517515,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.000441316,3.82139,249.422,2275.88,129.979,129.979,59.4681979868473007,17.9125839839734411,20877526.1714308225,-0.00184953717711648169
3.3999864,6.786170503993805e-05,1.983494112053833e-05,1.800847681079635e-05,3.753635005852352e-05,-2.377109149879091e-05,9.511763976760054e-06,-0.001845803727203859,0.0007539822426116989,-0.003622762843742848,30.06704621,4774086.154,168.780191584,733.039688562,168.7479257323687,0.0003800508298876792,3.300095740947526,-0.0006392232942853404,2.305721306689046e-06,-6.722776731749036e-06,-0.05232595808851492,0.004231374532353449,0.0003580602067074778,0.6295414909363597,0.08351508739312134,-32.19992590263443,168.7479257323683,0.0003800508299473401,3.300095740947507,-90.03139473233472,723.0593759389574,-80.16652566071872,147.9696808380903,-12.8473650220121,-80.16652566494888,-158.5983354191314,-57.73492065065835,-0.003502417904665656,  2095.61249,-10.78155854, 13.55537992,-10.78155854, 1505.003463, 3.980827997, 13.55537992, 3.980827997, 3150.322074,77.0794482,2479.957943,45.48947355463957,4.227491046122507,35.42660957982436,4000.0214547478,4000.0042367662,-0.1861755724223869,1.121536899952042,199.9993720494122,-0.1736498946876648,-0.009356306328925498,-0.00329938684520297,0.9847574765764825,0.0868101103264092,0.9671774673811114,-0.01635389908122355,-0.2382525998608621,0.08683095829461158,0.9671788947300468,-0.01626926612538394,-0.2382450026265598,1.1203542670089,0.0001290157829075,59.468155399187,59.636250977142,17.912551437887,10091459.67364697,3263844.875110747,17982793.12007609,10092030.7247881,3262078.718173854,17982793.12007609,0.010027337807865,4000.0042367662,-3.2462308415506e-09,3.49364754,0.863370495,3.5005954,22312407,200.584117,3.5005954,0.00694785824,0,1,0.00694785824,0,0.00324937673,0.0974811829,0.348,0,0.0974800039,0.24370001,0.243700917,0,0,0,-1,-0.162448624,0,200.014104,-200.014104,360,30,0.5235,0.510146232,0.513395609,0,0,0,-0.00423676623,-0.115334337,-0.010726076,-0.0142284939,0,0,0,-0,0.201524457,0.080881841,0.082881841,-0.0415760814,-0.0145100524,-0.0145100524,0.0108825393,0.0108825393,-0.0253925917,-0.00140266155,-0.000391623106,0,0,50970.5,92.6736,1.29953,16.888,213.866,0.0004416,3.82139,249.422,2275.88,129.979,129.979,59.4681544618625466,17.912552794886377,20877526.2183047608,-0.00184580372720385901
