Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
7.5916363,0.0002856384302187004,-0.0002081061041276425,0.000153905187689698,5.966570783856808e-05,-7.859068395968681e-05,5.399842562285339e-05,-0.001639051861020026,0.0005257602299633943,-0.003481106633944415,32.0189111,5390496.047,168.775780401,733.085259262,168.7527229759302,0.0004494967808863493,2.789720048746091,-0.001326432853262394,2.191154387910788e-05,8.933139454825323e-06,-0.05326366946709804,0.003752916682367768,0.0001557000601835057,0.5323708918104897,0.08151234622996983,-32.20098359469051,168.7527229759304,0.0004494967808013148,2.789720048746092,-90.25283841332391,723.0780926843886,-80.16541889156045,147.9653393464981,-12.84632313662764,-80.16541890269318,-158.5956243349858,-57.72947191819983,-0.008230499182932061, 2095.471015,-10.78144716, 13.55601149,-10.78144716, 1504.993738, 3.981891508, 13.55601149, 3.981891508, 3150.186563,77.07793715,2479.909327,45.48942433787791,4.227573922532619,35.42613960164711,4000.0471332557,4000.0299139464,-0.181871716096615,0.9498824396950789,199.9985591918451,-0.1736425673269226,-0.007887696438608625,-0.003002265992959002,0.9847725775571399,0.0867484634255318,0.9668187294235897,-0.0164922718813137,-0.2397170280779956,0.08680607330970792,0.9668226651804531,-0.01625991103207551,-0.239696172461264,0.94709361546509,0.00015259457478723,59.466330982308,59.634432509434,17.911244236679,10091081.83071179,3266875.734788021,17982457.09138544,10092650.95404145,3262024.877365998,17982457.09138544,0.027540361826463,4000.0299139464,-3.2462317485552e-09,3.49363336,0.853842862,3.50057594,22311698,200.583001,3.50057594,0.00694257903,0,1,0.00694257903,0,0.00317426026,0.0952273053,0.348,0,0.0952223287,0.238055822,0.238059615,0,0,-0.00306796875,-1,-0.158627584,0,200.013291,-0.0132913643,0,-0.0132913643,-0.000231934306,0.141826862,0.145001123,0.145001123,0.541805833,0.541805833,-0.0299139464,-0.0226656851,-0.00210790123,-0.0103384004,-0.0103384004,0,-0.000107081077,0.000107081077,0.210695576,0.0845626696,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8979,1.29953,16.3373,224.737,0.000563792,3.38644,261.221,2264.5,129.955,129.955,59.4663300430097976,17.9112455921446418,20877528.193739634,-0.00163905186102002599
7.6916359,0.0002916231615278742,-0.0002159923765913411,0.0001593606829696549,6.001335543590415e-05,-7.923519028897801e-05,5.522058935844843e-05,-0.00163306827257435,0.000517872653314268,-0.003475650796837402,32.0188598,5390491.683,168.775647442,733.086282723,168.7525899822137,0.0004517664748764361,2.789721044584184,-0.001333341513295117,2.21668983182155e-05,9.056141799135276e-06,-0.05328094483446932,0.003733528098265104,0.0001415608513042343,0.5323776666048429,0.0815120311076452,-32.20095993819346,168.7525899822139,0.0004517664747914017,2.789721044584185,-90.25816562564628,723.0784670085615,-80.16540402586894,147.9651917067294,-12.84636961077258,-80.16540403715481,-158.5955103796648,-57.7293962547006,-0.008301049532171145, 2095.467689,-10.78144455, 13.55602634,-10.78144455, 1504.993509, 3.981916509, 13.55602634, 3.981916509, 3150.183378,77.07790163,2479.908184,45.48942318088937,4.227575870792755,35.42612855339166,4000.047959879,4000.0307405367,-0.1818425949661925,0.9499074756971584,199.9985479945749,-0.1736424691227666,-0.007887956014140933,-0.003002052893953509,0.9847725934441065,0.08674824978868029,0.9668187047147624,-0.01649248018668304,-0.2397171907135227,0.0868067336544862,0.9668226998004797,-0.01625659426642774,-0.2396960186486172,0.94709469975238,0.00015336520833078,59.466287458095,59.634389127137,17.911213052307,10091072.8051977,3266948.042326791,17982449.07487637,10092665.75050883,3262023.592736516,17982449.07487637,0.027958167568457,4000.0307405367,0,3.49363316,0.853842834,3.50057547,22311681.1,200.582975,3.50057547,0.00694231008,0,1,0.00694231008,0,0.003173752,0.095212047,0.348,0,0.0952069659,0.238017415,0.238021287,0,0,-0.00306796875,-1,-0.158600369,0,200.01328,-0.0132801662,0,-0.0132801662,-0.0002317389,0.134898595,0.138072347,0.138072347,0.522893418,0.522893418,-0.0307405367,-0.0233953747,-0.00217576199,-0.0104768115,-0.0104768115,0,-0.000108617159,0.000108617159,0.210697112,0.0845632861,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8979,1.29953,16.3373,224.737,0.000567256,3.38644,261.221,2264.5,129.954,129.954,59.4662865187971192,17.9112144077718796,20877528.2410979383,-0.00163306827257435013
7.7916355,0.0002976427958492662,-0.0002239413626540738,0.0001649364559170414,6.036037753464069e-05,-7.984249238585333e-05,5.640131663256411e-05,-0.001627049824274985,0.0005099223435088348,-0.003470074663158555,32.01880823,5390487.297,168.775513816,733.087304655,168.7524563214079,0.0004540624619249201,2.789722052947113,-0.001339774265414762,2.241042131677362e-05,9.168368890755119e-06,-0.05329787902723027,0.003713741312550312,0.0001271123766173332,0.5323844704129124,0.0815117145349208,-32.20093611607768,168.752456321408,0.0004540624618398856,2.789722052947115,-90.26349454849066,723.0788393739784,-80.1653905896334,147.9650423653994,-12.84641800250464,-80.16539060107172,-158.5953952410165,-57.72932189289357,-0.008369249600527429, 2095.464363,-10.78144193, 13.55604119,-10.78144193,  1504.99328,  3.98194151, 13.55604119,  3.98194151, 3150.180192,77.07786611,2479.907041,45.48942202389998,4.227577819054395,35.42611750512772,4000.0487934425,4000.0315740682,-0.1818128645794289,0.9499317218787491,199.9985373510551,-0.1736423756344909,-0.007888209710779458,-0.003001833400563938,0.984772608565991,0.08674803212789892,0.9668186787249476,-0.01649269499618851,-0.2397173595236643,0.08680738997689617,0.9668227331297955,-0.01625328400519681,-0.2396958710099523,0.94709579203596,0.00015414476964439,59.466243933913,59.634345744871,17.911181868016,10091063.77915082,3267020.349902895,17982441.05836872,10092680.54696136,3262022.30810229,17982441.05836872,0.028375973310452,4000.0315740682,0,3.49363298,0.853842805,3.50057501,22311664.1,200.582948,3.50057501,0.00694203146,0,1,0.00694203146,0,0.00317323311,0.0951964695,0.348,0,0.0951912834,0.237978209,0.237982161,0,0,-0.00306796875,-1,-0.158572612,0,200.01327,-0.0132695219,0,-0.0132695219,-0.000231553157,0.128308232,0.131481465,0.131481465,0.504905009,0.504905009,-0.0315740682,-0.0241346235,-0.00224451174,-0.0106137613,-0.0106137613,0,-0.00011014057,0.00011014057,0.210698636,0.0845638975,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.737,0.000570769,3.38645,261.221,2264.5,129.953,129.953,59.4662429946160174,17.9111832234798243,20877528.2884631939,-0.00162704982427498463
7.8916351,0.0003036968232520542,-0.0002319493013216227,0.0001706283997730501,6.069700207792575e-05,-8.041171935775533e-05,5.754178491296736e-05,-0.001620997026288113,0.0005019130617185844,-0.003464382339506198,32.01875643,5390482.89,168.775379571,733.08832502,168.752322041145,0.0004563842213443081,2.789723072736749,-0.001345730343934259,2.26562654363216e-05,9.27034304964991e-06,-0.0533144662507592,0.003693555910558644,0.0001123637476503347,0.532391300776393,0.08151139652439009,-32.20091213896455,168.7523220411452,0.0004563842212592738,2.78972307273675,-90.26882514744833,723.0792097407962,-80.16537861332696,147.9648913568404,-12.84646835163466,-80.16537862491701,-158.5952789520763,-57.72924888122073,-0.008435083418367739, 2095.461037,-10.78143931, 13.55605604,-10.78143931, 1504.993052,  3.98196651, 13.55605604,  3.98196651, 3150.177007,77.07783059,2479.905898,45.48942086690968,4.227579767317534,35.42610645685527,4000.0496337116,4000.0324143015,-0.1817825212644678,0.9499551721768488,199.9985272731436,-0.173642286963742,-0.007888457481674762,-0.003001607472870829,0.9847726229053687,0.08674781043775516,0.9668186514423022,-0.01649291642159943,-0.2397175345504197,0.08680804227158341,0.9668227651566561,-0.01624998036016907,-0.2396957295873142,0.94709689167585,0.00015493308195207,59.466200409763,59.634302362637,17.911150683805,10091054.75257095,3267092.657516135,17982433.04186234,10092695.34339887,3262021.023463127,17982433.04186234,0.028793779052446,4000.0324143015,-3.2462318134703e-09,3.4936328,0.853842777,3.50057454,22311647.2,200.582921,3.50057454,0.00694174297,0,1,0.00694174297,0,0.00317270352,0.095180571,0.348,0,0.0951752794,0.237938198,0.237942232,0,0,-0.00306796875,-1,-0.158544308,0,200.013259,-0.0132594432,0,-0.0132594432,-0.000231377284,0.122039293,0.125211996,0.125211996,0.487795534,0.487795534,-0.0324143015,-0.0248831705,-0.00231412621,-0.0107492096,-0.0107492096,0,-0.000111650886,0.000111650886,0.210700146,0.0845645037,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.737,0.00057433,3.38646,261.221,2264.5,129.953,129.953,59.4661994704668047,17.9111520392677654,20877528.3358351588,-0.00162099702628811329
7.9916347,0.0003097837612771098,-0.0002400123514931216,0.0001764326149586026,6.101363514972147e-05,-8.094215398810794e-05,5.864507662955434e-05,-0.001614911361289286,0.0004938486492142005,-0.003458577725310466,32.01870439,5390478.464,168.775244754,733.089343777,168.7521871891186,0.0004587326094611655,2.789724102906121,-0.001351209294309652,2.291766879647383e-05,9.362562202852587e-06,-0.05333070086348712,0.003672971794764557,9.732439882270683e-05,0.5323981551426089,0.08151107688928849,-32.2008880177321,168.7521871891187,0.0004587326093761311,2.789724102906122,-90.27415738753918,723.0795780691456,-80.16536812649601,147.9647387159549,-12.84652069800086,-80.16536813823718,-158.5951615458719,-57.72917726832521,-0.008498536085554953, 2095.457712,-10.78143669, 13.55607088,-10.78143669, 1504.992823, 3.981991511, 13.55607088, 3.981991511, 3150.173821,77.07779507,2479.904755,45.48941970991849,4.227581715582172,35.42609540857432,4000.0504804403,4000.0332609937,-0.1817515614518682,0.9499778209070168,199.998517772294,-0.1736422032087014,-0.007888699283086355,-0.003001375072380536,0.9847726364453967,0.08674758471283618,0.9668186228557626,-0.01649314457079918,-0.2397177158329021,0.086808690533213,0.9668227958700985,-0.01624668343924484,-0.2396955944198613,0.94709799804908,0.00015573043594493,59.466156885645,59.634258980434,17.911119499673,10091045.72545795,3267164.965166311,17982425.02535708,10092710.1398212,3262019.73881883,17982425.02535708,0.02921158479444,4000.0332609937,0,3.49363263,0.853842748,3.50057408,22311630.3,200.582895,3.50057408,0.00694144442,0,1,0.00694144442,0,0.00317216317,0.0951643497,0.348,0,0.0951589519,0.23789738,0.237901494,0,0,-0.00306796875,-1,-0.158515457,0,200.01325,-0.0132499417,0,-0.0132499417,-0.000231211482,0.116076101,0.119248264,0.119248264,0.47152212,0.47152212,-0.0332609937,-0.0256407571,-0.00238458135,-0.0108831174,-0.0108831174,0,-0.000113147702,0.000113147702,0.210701643,0.0845651044,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.000577939,3.38646,261.222,2264.5,129.952,129.952,59.4661559463498008,17.9111208551349748,20877528.3832135871,-0.00161491136128928637
8.0916343,0.0003159011938182966,-0.0002481266063365325,0.0001823455870269538,6.130131960269303e-05,-8.143321826111883e-05,5.971589402051745e-05,-0.001608795245581277,0.0004857330129971405,-0.003452664334879704,32.01865216,5390474.02,168.775109414,733.090360885,168.7520518130518,0.0004611097425541999,2.789725142456248,-0.001356210967819127,2.32064018684669e-05,9.445509640215732e-06,-0.05334657739749815,0.003651989206575834,8.20040344500228e-05,0.5324050308733563,0.08151075526609376,-32.20086376346261,168.7520518130519,0.0004611097424691655,2.78972514245625,-90.27949123322733,723.0799443191643,-80.16535915772941,147.9645844781989,-12.84657508143635,-80.16535916962087,-158.5950430554034,-57.72910710301556,-0.008559593795898657, 2095.454386,-10.78143407, 13.55608573,-10.78143407, 1504.992595, 3.982016512, 13.55608573, 3.982016512, 3150.170636,77.07775955,2479.903612,45.48941855292641,4.227583663848306,35.42608436028488,4000.0513333976,4000.0341139214,-0.1817199817699618,0.9499996627708688,199.9985088595852,-0.173642124464342,-0.007888935074301839,-0.003001136162858041,0.9847726491697663,0.08674735494861907,0.9668185929549838,-0.01649337954782466,-0.2397179034072671,0.08680933475733987,0.9668228252598775,-0.016243393346478,-0.2396954655437947,0.94709911054879,0.00015653755004287,59.46611336156,59.634215598263,17.91108831562,10091036.69781164,3267237.272853216,17982417.00885279,10092724.93622819,3262018.454169197,17982417.00885279,0.029629390536435,4000.0341139214,3.246231856747e-09,3.49363248,0.853842719,3.50057361,22311613.4,200.582868,3.50057361,0.00694113559,0,1,0.00694113559,0,0.003171612,0.0951478038,0.348,0,0.0951422992,0.237855748,0.237859944,0,0,-0.00306796875,-1,-0.158486055,0,200.013241,-0.0132410283,0,-0.0132410283,-0.000231055944,0.110403744,0.113575356,0.113575356,0.456043984,0.456043984,-0.0341139214,-0.0264071268,-0.00245585331,-0.0110154471,-0.0110154471,0,-0.000114630619,0.000114630619,0.210703126,0.0845656996,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.000581598,3.38647,261.222,2264.5,129.952,129.952,59.4661124222653115,17.9110896710806742,20877528.4305982515,-0.00160879524558127742
8.1916339,0.0003220458511813245,-0.0002562881099935237,0.0001883643333494153,6.155207545736885e-05,-8.188451963068186e-05,6.076021795040824e-05,-0.001602651949034282,0.0004775701091019977,-0.003446645150713806,32.01859974,5390469.561,168.774973597,733.091376304,168.7519159606685,0.0004635188278232505,2.789726190433171,-0.001360735509746469,2.353231878057804e-05,9.51960034711874e-06,-0.05336209054685881,0.003630608746508557,6.6412624022405e-05,0.5324119252592596,0.08151043114410773,-32.2008393874469,168.7519159606686,0.0004635188277382162,2.789726190433173,-90.28482664843847,723.0803084510324,-80.16535173463248,147.9644286795666,-12.84663154173368,-80.16535174667365,-158.5949235136262,-57.72903843422695,-0.008618243856600483,  2095.45106,-10.78143146, 13.55610058,-10.78143146, 1504.992366, 3.982041513, 13.55610058, 3.982041513,  3150.16745,77.07772403,2479.90247,45.48941739593344,4.227585612115936,35.42607331198696,4000.0521923415,4000.0349728321,-0.1816877791340969,0.9500206928620298,199.9985005457664,-0.1736420508228259,-0.007889164817551654,-0.003000890711106047,0.9847726610626315,0.08674712114232655,0.9668185617302771,-0.01649362145305772,-0.2397180973066437,0.08680997494126423,0.9668228533164058,-0.01624011018226731,-0.2396953429922881,0.94710022858341,0.00015735551301358,59.466069837508,59.634172216124,17.911057131644,10091027.66963188,3267309.580576641,17982408.99234933,10092739.73261967,3262017.169514022,17982408.99234933,0.030047196278429,4000.0349728321,-3.2462318783854e-09,3.49363233,0.853842689,3.50057315,22311596.5,200.582841,3.50057315,0.00694081632,0,1,0.00694081632,0,0.00317104996,0.0951309317,0.348,0,0.0951253198,0.2378133,0.237817577,0,0,-0.00306796875,-1,-0.158456101,0,200.013233,-0.0132327139,0,-0.0132327139,-0.000230910857,0.105008038,0.108179088,0.108179088,0.441322334,0.441322334,-0.0349728321,-0.027182025,-0.00252791839,-0.0111461622,-0.0111461622,0,-0.000116099255,0.000116099255,0.210704595,0.084566289,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.000585312,3.38647,261.222,2264.5,129.951,129.951,59.4660688982135923,17.9110584871040501,20877528.4779889062,-0.00160265194903428179
8.2916335,0.0003282137228363692,-0.0002644928741251861,0.0001944865139535503,6.17592193275454e-05,-8.229582668388305e-05,6.178493142855449e-05,-0.001596485482332281,0.0004693639260578555,-0.003440522512665108,32.01854715,5390465.087,168.774837353,733.092389993,168.7517796796633,0.0004659639556319206,2.789727245920304,-0.001364783346118559,2.390302588531346e-05,9.585187591198974e-06,-0.05337723518261583,0.003608831374680932,5.056034639139284e-05,0.53241883553456,0.08151010389967392,-32.20081490112889,168.7517796796634,0.0004659639555468863,2.789727245920306,-90.29016359657616,723.0806704250077,-80.16534588380217,147.9642713565718,-12.84669011860866,-80.16534589599235,-158.594802953433,-57.7289713109814,-0.008674474707275781, 2095.447734,-10.78142884, 13.55611542,-10.78142884, 1504.992137, 3.982066514, 13.55611542, 3.982066514, 3150.164265,77.0776885,2479.901327,45.48941623893959,4.227587560385059,35.42606226368057,4000.0530570298,4000.0358374894,-0.1816549508261234,0.9500409066703889,199.9984928413159,-0.1736419823740126,-0.007889388477923675,-0.003000638687658511,0.9847726721085174,0.08674688329372858,0.9668185291725486,-0.01649387038354787,-0.239718297561065,0.08681061108483325,0.9668228800306909,-0.01623683404367922,-0.2396952267954189,0.94710135157421,0.0001581857134445,59.466026313489,59.634128834018,17.911025947745,10091018.6409185,3267381.88833637,17982400.97584654,10092754.5289955,3262015.884853096,17982400.97584654,0.030465002020423,4000.0358374894,-3.2462319000238e-09,3.4936322,0.85384266,3.50057269,22311579.6,200.582815,3.50057269,0.00694048641,0,1,0.00694048641,0,0.00317047699,0.0951137319,0.348,0,0.0951080124,0.237770031,0.237774391,0,0,-0.00306796875,-1,-0.158425593,0,200.013225,-0.0132250088,0,-0.0132250088,-0.000230776404,0.0998754904,0.103045967,0.103045967,0.427320267,0.427320267,-0.0358374894,-0.0279651978,-0.00260075301,-0.0112752277,-0.0112752277,0,-0.000117553237,0.000117553237,0.210706049,0.0845668726,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.000589083,3.38648,261.222,2264.5,129.951,129.951,59.4660253741949916,17.9110273032043068,20877528.5253853127,-0.0015964854823322808
8.3916331,0.0003344001978862262,-0.0002727368962007484,0.0002007105038542582,6.191758536259883e-05,-8.266708630055898e-05,6.279742721882203e-05,-0.001590300456503865,0.0004611184666061567,-0.003434298045606531,32.0184944,5390460.599,168.774700727,733.093401911,168.7516430176751,0.0004684498640781243,2.789728308032906,-0.001368355166080359,2.432367534650759e-05,9.642546224597481e-06,-0.05339200635527241,0.003586658403896159,3.445754980901938e-05,0.5324257588953882,0.08150977283341486,-32.20079031606836,168.7516430176753,0.00046844986399309,2.789728308032908,-90.29550204054034,723.0810302014622,-80.16534163080929,147.9641125462312,-12.84675085166479,-80.16534164314771,-158.5946814076406,-57.72890578234853,-0.008728275932701202, 2095.444409,-10.78142622, 13.55613027,-10.78142622, 1504.991909, 3.982091514, 13.55613027, 3.982091514, 3150.161079,77.07765298,2479.900184,45.48941508194485,4.227589508655674,35.42605121536572,4000.0539272241,4000.0367076474,-0.1816214945610428,0.9500603000849333,199.9984857565092,-0.1736419192060475,-0.007889606023284791,-0.003000380067362378,0.984772682292216,0.08674664140585721,0.9668184952732437,-0.0164941264334415,-0.2397185041974071,0.08681124319115567,0.9668229053942806,-0.01623356502487698,-0.2396951169801067,0.94710247895358,0.00015902975982025,59.465982789503,59.634085451945,17.910994763923,10091009.61167134,3267454.196132188,17982392.95934424,10092769.32535552,3262014.600186205,17982392.95934424,0.030882807762418,4000.0367076474,-3.2462319216622e-09,3.49363208,0.85384263,3.50057222,22311562.7,200.582788,3.50057222,0.00694014569,0,1,0.00694014569,0,0.00316989307,0.0950962032,0.348,0,0.0950903758,0.23772594,0.237730382,0,0,-0.00306796875,-1,-0.158394531,0,200.013218,-0.0132179235,0,-0.0132179235,-0.000230652765,0.0949932654,0.0981631584,0.0981631584,0.414002682,0.414002682,-0.0367076474,-0.028756393,-0.0026743337,-0.0114026096,-0.0114026096,0,-0.000118992204,0.000118992204,0.210707487,0.0845674501,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.00059292,3.38649,261.222,2264.5,129.95,129.95,59.4659818502097224,17.9109961193805844,20877528.5727872215,-0.00159030045650386509
8.4916327,0.0003406002228055343,-0.0002810161754493214,0.0002070354260389714,6.202364548223801e-05,-8.299840591052636e-05,6.380522024077573e-05,-0.001584101925182031,0.0004528377317547807,-0.003427972626445726,32.01844153,5390456.101,168.774563768,733.094412017,168.7515060222616,0.0004709816904728825,2.789729375908323,-0.001371451903945609,2.479688468598473e-05,9.691857343341326e-06,-0.05340639929427837,0.003564091484412835,1.811471798518483e-05,0.5324326925173665,0.08150943720832889,-32.20076564390906,168.7515060222617,0.0004709816903878483,2.789729375908324,-90.30084194274438,723.0813877409156,-80.16533900018173,147.9639522860465,-12.84681378036002,-80.16533901266773,-158.5945589089758,-57.72884189740848,-0.008779638273070933, 2095.441083, -10.7814236, 13.55614512, -10.7814236,  1504.99168, 3.982116515, 13.55614512, 3.982116515, 3150.157894,77.07761746,2479.899041,45.48941392494921,4.227591456927779,35.42604016704241,4000.0548026711,4000.0375830631,-0.1815874085388236,0.9500788693943845,199.998479301492,-0.1736418614059956,-0.007889817424205943,-0.003000114829828872,0.9847726915986733,0.08674639548560641,0.9668184600242982,-0.01649438969448935,-0.2397187172393353,0.08681187126720184,0.9668229293992134,-0.01623030321762827,-0.239695013570059,0.94710361016185,0.00015988939615528,59.46593926555,59.634042069905,17.910963580175,10091000.58189028,3267526.503963871,17982384.94284229,10092784.12169958,3262013.31551313,17982384.94284229,0.031300613504412,4000.0375830631,0,3.49363196,0.8538426,3.50057176,22311545.7,200.582762,3.50057176,0.00693979398,0,1,0.00693979398,0,0.00316929816,0.0950783448,0.348,0,0.0950724092,0.237681023,0.237685548,0,0,-0.00306796875,-1,-0.158362915,0,200.013211,-0.013211468,0,-0.013211468,-0.000230540117,0.0903491544,0.0935184526,0.0935184526,0.40133619,0.40133619,-0.0375830631,-0.0295553587,-0.00274863702,-0.0115282753,-0.0115282753,0,-0.000120415808,0.000120415808,0.210708911,0.0845680215,0.0865196926,-0.0393756536,-0.0137421031,-0.0137421031,0.0103065773,0.0103065773,-0.0240486804,-0.00269775411,-0.000753212949,0,0,53293.8,96.8978,1.29953,16.3373,224.738,0.000596826,3.38649,261.222,2264.5,129.949,129.949,59.4659383262580619,17.9109649356319984,20877528.6201943904,-0.00158410192518203068
